Stand	TreeID	StemSection	Year	EWD	EWW	LWD	LWW	RW	RD	R	CA	RA	LWP
1	110	3	1993	0.370194661	0.89591622	0.561050391	0.80408478	1.700001	0.460467659	7.975	3	94.26354836	0.472990769
1	110	3	1994	0.308369028	7.478607571	0.469995566	0.796391429	8.274999	0.323924074	9.675001	4	718.1582023	0.096240668
1	110	3	1995	0.322568087	4.897334157	0.54539402	0.702664843	5.599999	0.350527369	17.95	5	730.1059847	0.125475887
1	110	3	1996	0.335267517	5.020411127	0.581366532	1.154591873	6.175003	0.381282705	23.549999	6	1033.500074	0.18697835
1	110	3	1997	0.341663609	5.973646011	0.566565936	0.526353989	6.5	0.359875646	29.725002	7	1346.722312	0.080977537
1	110	3	1998	0.347533648	3.437799155	0.60779586	0.537198845	3.974998	0.382706637	36.225002	8	954.3820135	0.135144432
1	110	3	1999	0.303922849	4.823647456	0.528907207	0.951350544	5.774998	0.34098589	40.2	9	1563.446386	0.164736082
1	110	3	2000	0.290431782	5.165969355	0.549033142	0.709030645	5.875	0.321641363	45.974998	10	1805.541947	0.120686067
1	110	3	2001	0.279512169	1.964285535	0.349636191	0.385720465	2.350006	0.291022041	51.849998	11	782.9418809	0.164135949
1	110	3	2002	0.320982517	1.309215524	0.351533503	0.415783476	1.724999	0.328346345	54.200004	12	596.7943039	0.241034039
1	110	3	2003	0.361898247	1.732643611	0.611168413	0.467353389	2.199997	0.414851618	55.925003	13	788.2559586	0.212433648
1	110	3	2004	0.295358591	2.872443462	0.60811389	0.627556538	3.5	0.3514362	58.125	14	1316.720021	0.179301868
1	110	3	2005	0.313370192	3.643559643	0.5468421	0.756441357	4.400001	0.353508321	61.625	15	1764.507345	0.171918451
1	110	3	2006	0.316773608	3.815154598	0.530133735	0.584847402	4.400002	0.345133394	66.025001	16	1886.15031	0.132919804
1	110	3	2007	0.254004809	2.356668916	0.292355016	0.943326084	3.299995	0.264967478	70.425003	17	1494.437663	0.285856822
1	110	3	2008	0.343923594	1.750073398	0.554331036	0.374926602	2.125	0.381047051	73.724998	18	998.5453808	0.176436048
1	110	3	2009	0.290024702	3.686727424	0.625192811	0.513277576	4.200005	0.330985195	75.849998	19	2057.0545	0.122208801
1	110	3	2010	0.308219498	3.302632033	0.61923277	0.447367967	3.75	0.345322798	80.050003	20	1930.312407	0.119298125
1	110	3	2011	0.315274533	3.526469535	0.61729847	0.598530465	4.125	0.359097691	83.800003	21	2225.396321	0.145098295
1	110	3	2012	0.310308074	2.658547229	0.591483869	0.616453771	3.275001	0.363233822	87.925003	22	1842.966878	0.188230102
1	110	3	2013	0.321803753	1.146221797	0.628632624	0.428775203	1.574997	0.405334459	91.200004	23	910.3081416	0.272238743
1	110	3	2014	0.340990153	2.523674853	0.621985889	0.476325147	3	0.385605265	92.775001	24	1777.041903	0.158775049
1	110	3	2015	0.304072699	2.556303041	0.600961289	0.643693959	3.199997	0.36379319	95.775001	25	1957.838696	0.201154551
1	110	3	2016	0.299348232	3.270779672	0.489717742	0.754222328	4.025002	0.335020497	98.974998	26	2553.957028	0.187384336
1	110	3	2017	0.331344627	2.367149564	0.562506583	0.557853436	2.925003	0.375431588	103	27	1919.846939	0.190718928
1	110	3	2018	0.344288178	1.113503838	0.654003951	0.811499162	1.925003	0.474851138	105.925003	28	1292.820461	0.421557349
1	110	3	2019	0.389354057	1.699469449	0.844131676	0.925530551	2.625	0.549700945	107.850006	29	1800.456666	0.352583067
1	110	4	2001	0.219833652	1.561662957	0.525923208	1.113336043	2.674999	0.347228292	0	0	22.48004212	0.416200545
1	110	4	2002	0.380804922	3.248851177	0.50422216	0.576149823	3.825001	0.399394936	2.674999	1	110.2522475	0.150627365
1	110	4	2003	0.317966583	5.969118289	0.508176132	0.780881711	6.75	0.339971199	6.5	2	418.8135706	0.115686179
1	110	4	2004	0.316996688	5.925511587	0.573860681	0.574486413	6.499998	0.339698983	13.25	3	673.871376	0.088382552
1	110	4	2005	0.292225429	3.773133899	0.508336491	0.601866101	4.375	0.321955697	19.749998	4	603.0384724	0.137569395
1	110	4	2006	0.305602056	6.747469331	0.522438954	0.727532669	7.475002	0.326706522	24.124998	5	1308.613052	0.097328759
1	110	4	2007	0.299155196	6.463160992	0.507063081	0.361840008	6.825001	0.310177816	31.6	6	1501.432166	0.053016843
1	110	4	2008	0.279719904	6.884598255	0.523349457	0.365397745	7.249996	0.291998764	38.425001	7	1915.506478	0.050399717
1	110	4	2009	0.294465296	5.147657711	0.642355286	0.452348289	5.600006	0.322566595	45.674997	8	1705.635311	0.080776394
1	110	4	2010	0.293974883	4.906940955	0.575527777	0.643055045	5.549996	0.326597251	51.275003	9	1884.812897	0.115865857
1	110	4	2011	0.292815512	5.619807592	0.563233221	0.555195408	6.175003	0.317128807	56.824999	10	2324.526421	0.089910144
1	110	4	2012	0.295444863	4.743054334	0.545961261	0.356943666	5.099998	0.31297825	63.000002	11	2100.499472	0.069988982
1	110	4	2013	0.299327292	2.471167032	0.623295575	0.403832968	2.875	0.344833057	68.1	12	1256.13637	0.140463641
1	110	4	2014	0.297293058	4.883427024	0.554248058	0.466571976	5.349999	0.319702035	70.975	13	2475.747319	0.087209731
1	110	4	2015	0.303294085	5.253806472	0.545964924	0.446197528	5.700004	0.32229041	76.324999	14	2835.587847	0.078280213
1	110	4	2016	0.295865171	4.730520087	0.535990933	0.894479913	5.625	0.334049646	82.025003	15	2998.404857	0.159018651
1	110	4	2017	0.339410129	3.246912398	0.686520852	1.028081602	4.274994	0.422885837	87.650003	16	2411.744281	0.240487262
1	110	4	2018	0.302406904	2.176809853	0.630172273	0.648195147	2.825005	0.377612406	91.924997	17	1656.743408	0.229449203
1	110	4	2019	0.328891394	2.590545516	0.567545484	0.534454484	3.125	0.369707314	94.750002	18	1891.091555	0.171025435
1	120	1	1971	0.27169383	0.555034532	0.710373405	0.894965468	1.45	0.542454569	0	0	6.605198554	0.617217564
1	120	1	1972	0.63527185	1.041329267	0.632459765	0.583670733	1.625	0.6342618	1.45	1	23.10052348	0.35918199
1	120	1	1973	0.513870256	0.734908866	0.678957616	0.465092134	1.200001	0.57785423	3.075	2	27.70887407	0.387576455
1	120	1	1974	0.402432769	0.596048519	0.609217502	0.353950481	0.949999	0.479476593	4.275001	3	28.35284684	0.372579846
1	120	1	1975	0.401059549	0.192001168	0.595777451	0.282998832	0.475	0.517069946	5.225	4	16.30290238	0.595787015
1	120	1	1976	0.397807934	0.549841443	0.575441895	0.325158557	0.875	0.463818451	5.7	5	33.74266859	0.371609779
1	120	1	1977	0.380405611	0.569661724	0.546467904	0.405339276	0.975001	0.449443048	6.575	6	43.26566876	0.415732164
1	120	1	1978	0.324170402	0.578978908	0.498286712	0.571020092	1.149999	0.410626052	7.550001	7	58.70846528	0.496539642
1	120	1	1979	0.307629381	0.619344656	0.54469959	0.405655344	1.025	0.401452598	8.7	8	59.33094076	0.395761311
1	120	1	1980	0.325882681	1.018655119	0.577902703	0.431345881	1.450001	0.400853524	9.725	9	95.20603558	0.297479713
1	120	1	1981	0.323109895	0.525568071	0.535064819	0.249430929	0.774999	0.391326904	11.175001	10	56.30316062	0.321846775
1	120	1	1982	0.467742242	0.086791489	0.488686616	0.238209511	0.325001	0.483093422	11.95	11	24.73422879	0.732950086
1	120	1	1983	0.494928445	0.796257504	0.576283222	0.453742496	1.25	0.524459741	12.275001	12	101.3163709	0.362993997
1	120	1	1984	0.347302315	1.174733775	0.452630822	1.175264225	2.349998	0.399978456	13.525001	13	217.0524517	0.500112862
1	120	1	1985	0.348215661	2.998118472	0.49522388	1.026881528	4.025	0.385721257	15.874999	14	452.3716454	0.255125845
1	120	1	1986	0.308123475	3.779763117	0.462265712	0.470236883	4.25	0.325178384	19.899999	15	588.145388	0.110643972
1	120	1	1987	0.293824553	3.616331033	0.473625834	0.733670967	4.350002	0.324149822	24.149999	16	719.5114423	0.168659915
1	120	1	1988	0.306617441	2.600714055	0.423633843	1.924283945	4.524998	0.356379404	28.500001	17	874.6209717	0.425256308
1	120	1	1989	0.304004761	3.771480926	0.550685818	0.578521074	4.350002	0.336811686	33.024999	18	962.0817766	0.132993289
1	120	1	1990	0.308052821	3.10641992	0.548068011	0.46857708	3.574997	0.339511761	37.375001	19	879.6825	0.131070622
1	120	1	1991	0.359044761	2.553346237	0.555387363	0.721655763	3.275002	0.402309397	40.949998	20	876.3418948	0.22035277
1	120	1	1992	0.298999195	4.027296542	0.460033203	0.922704458	4.950001	0.329016724	44.225	21	1452.452841	0.186404903
1	120	1	1993	0.314285131	3.394498137	0.574394914	0.755498863	4.149997	0.36163761	49.175001	22	1336.353996	0.18204805
1	120	1	1994	0.317559567	3.560727669	0.521076865	0.739275331	4.300003	0.352549151	53.324998	23	1498.807763	0.171924376
1	120	1	1995	0.278686153	3.188228	0.53933038	0.836774	4.025002	0.332872539	57.625001	24	1508.222492	0.207894058
1	120	1	1996	0.320798349	3.099550264	0.504816482	0.800443736	3.899994	0.358566654	61.650003	25	1558.478886	0.205242299
1	120	1	1997	0.335623452	2.530083514	0.543404679	0.669920486	3.200004	0.379122429	65.549997	26	1350.132526	0.20934989
1	120	1	1998	0.299368818	2.907017732	0.622381895	0.517978268	3.424996	0.348219606	68.750001	27	1516.344843	0.151234707
1	120	1	1999	0.25383539	1.555914305	0.517532147	0.269089695	1.825004	0.292716445	72.174997	28	838.0825341	0.147446085
1	120	1	2000	0.301328533	2.322623132	0.570468878	0.602372868	2.924996	0.356755221	74.000001	29	1386.871833	0.205939724
1	120	1	2001	0.289306083	2.562461869	0.59297625	0.487541131	3.050003	0.337847575	76.924997	30	1503.394906	0.159849394
1	120	1	2002	0.292460837	1.721276356	0.537306549	0.428724644	2.150001	0.341284717	79.975	31	1094.89268	0.199406718
1	120	1	2003	0.293117189	2.645841886	0.501618825	0.379160114	3.025002	0.319251222	82.125001	32	1589.66857	0.125342104
1	120	1	2004	0.32011402	2.306104924	0.551798076	0.468889076	2.774994	0.359261536	85.150003	33	1508.850675	0.168969402
1	120	1	2005	0.27262725	2.261249677	0.624474877	0.613750323	2.875	0.347739109	87.924997	34	1614.258243	0.213478373
1	120	1	2006	0.29815553	2.155472324	0.547792257	0.544531676	2.700004	0.348501791	90.799997	35	1563.290219	0.2016781
1	120	1	2007	0.295506216	2.82719524	0.511032131	0.72280076	3.549996	0.339388602	93.500001	36	2125.135788	0.203606077
1	120	1	2008	0.270028863	3.878958779	0.443452142	0.846047221	4.725006	0.301081582	97.049997	37	2951.367076	0.179057386
1	120	1	2009	0.285171352	3.388162494	0.578910798	0.936834506	4.324997	0.348798043	101.775003	38	2824.476409	0.216609285
1	120	1	2010	0.290666867	2.670974155	0.530893824	0.679023845	3.349998	0.339359383	106.1	39	2268.519118	0.202693806
1	120	1	2011	0.291966218	2.412361487	0.559343094	0.487640513	2.900002	0.336926117	109.449998	40	2020.736602	0.168151785
1	120	1	2012	0.305689077	2.168428235	0.634356733	0.481572765	2.650001	0.365416372	112.35	41	1892.739611	0.181725503
1	120	1	2013	0.283928846	1.313818696	0.610936473	0.536187304	1.850006	0.378705478	115.000001	42	1347.504192	0.289830035
1	120	1	2014	0.317634664	1.874012977	0.592727024	0.575984023	2.449997	0.382307724	116.850007	43	1817.621267	0.235095807
1	120	1	2015	0.302661762	2.131677882	0.514335246	1.043325118	3.175003	0.372218945	119.300004	44	2411.600829	0.328606026
1	120	1	2016	0.307066996	2.004704029	0.523748898	0.745295971	2.75	0.365791413	122.475007	45	2139.974497	0.271016717
1	120	1	2017	0.320765896	2.424123676	0.586498999	0.800867324	3.224991	0.386755835	125.225007	46	2570.135719	0.248331646
1	120	1	2018	0.3048121	1.574354756	0.57056987	0.825654244	2.400009	0.396238437	128.449998	47	1955.083309	0.344021312
1	120	1	2019	0.330926036	2.30654002	0.836095158	0.81845998	3.125	0.463233463	130.850007	48	2599.913495	0.261907194
1	120	2	1986	0.219101077	1.027724338	0.518436773	0.647275662	1.675	0.334774337	0	0	8.814130889	0.386433231
1	120	2	1987	0.442002905	1.459991192	0.519445825	0.390008808	1.85	0.458329078	1.675	1	30.22212133	0.210815572
1	120	2	1988	0.444774844	1.361887877	0.501335237	0.563111123	1.924999	0.461320196	3.525	2	54.27686933	0.292525411
1	120	2	1989	0.388930737	3.657365093	0.561674051	0.842634907	4.5	0.421277303	5.449999	3	217.7123426	0.187252202
1	120	2	1990	0.32486672	3.721662322	0.595424367	0.678339678	4.400002	0.366578062	9.949999	4	335.8992392	0.154168039
1	120	2	1991	0.35739931	3.703238091	0.58380112	0.871762909	4.575001	0.40054	14.350001	5	478.2546148	0.190549228
1	120	2	1992	0.3191393	5.727370994	0.512787385	0.897629006	6.625	0.345376906	18.925002	6	925.6605412	0.135491171
1	120	2	1993	0.307700444	4.481679636	0.57877789	0.493318364	4.974998	0.334580351	25.550002	7	876.419599	0.09915951
1	120	2	1994	0.330642065	4.074254938	0.561112488	0.650744062	4.724999	0.36238329	30.525	8	976.3655418	0.13772364
1	120	2	1995	0.293706952	3.871338276	0.528522342	0.928664724	4.800003	0.339137084	35.249999	9	1135.497973	0.193471697
1	120	2	1996	0.297456643	3.507957543	0.537121407	0.817039457	4.324997	0.342731951	40.050002	10	1147.114469	0.188910988
1	120	2	1997	0.305392453	3.25327835	0.539735343	0.67172065	3.924999	0.345497675	44.374999	11	1142.752036	0.171139063
1	120	2	1998	0.287161782	3.138231169	0.637381288	0.486768831	3.625	0.334189627	48.299998	12	1141.389653	0.134281057
1	120	2	1999	0.262657001	1.714659873	0.57720281	0.335343127	2.050003	0.314110962	51.924998	13	682.0250488	0.163581774
1	120	2	2000	0.295804419	2.266112891	0.597591196	0.533882109	2.799995	0.353346865	53.975001	14	974.2061158	0.190672522
1	120	2	2001	0.301178441	2.157416155	0.599367803	0.717583845	2.875	0.37560483	56.774996	15	1051.559711	0.249594381
1	120	2	2002	0.301784048	1.477264363	0.584640981	0.372741637	1.850006	0.358774434	59.649996	16	704.1195795	0.201481312
1	120	2	2003	0.282151933	2.047907836	0.531720305	0.677091164	2.724999	0.344163163	61.500002	17	1076.311237	0.248473913
1	120	2	2004	0.306947423	2.036988351	0.573284382	0.713011649	2.75	0.376002461	64.225001	18	1133.486647	0.259276963
1	120	2	2005	0.28551694	1.50756021	0.670756329	0.61743979	2.125	0.397452059	66.975001	19	908.4209816	0.290559901
1	120	2	2006	0.340726034	1.670006292	0.59283734	0.529990708	2.199997	0.401460958	69.100001	20	970.3738087	0.240905196
1	120	2	2007	0.314063279	2.384123116	0.540849036	0.665879884	3.050003	0.363575386	71.299998	21	1395.598922	0.218321059
1	120	2	2008	0.301364325	2.395074827	0.537877733	0.854925173	3.25	0.363580099	74.350001	22	1551.436282	0.263053899
1	120	2	2009	0.295800348	2.329957475	0.66192946	0.645040525	2.974998	0.375184642	77.600001	23	1478.340225	0.21682049
1	120	2	2010	0.305669652	2.063635366	0.618573494	0.711366634	2.775002	0.385881974	80.574999	24	1429.086003	0.256348152
1	120	2	2011	0.301916713	2.316686176	0.602549125	0.458314824	2.775001	0.351568692	83.350001	25	1477.469985	0.165158436
1	120	2	2012	0.313134087	1.236247684	0.686322107	0.788746316	2.024994	0.458492877	86.125002	26	1108.686348	0.389505508
1	120	2	2013	0.310033462	0.972677034	0.642828426	0.402322966	1.375	0.407408777	88.149996	27	767.5008682	0.292598521
1	120	2	2014	0.325590194	1.639896126	0.644048741	0.635105874	2.275002	0.414493366	89.524996	28	1295.953226	0.279167172
1	120	2	2015	0.330097015	1.729704774	0.621730291	0.620293226	2.349998	0.407075015	91.799998	29	1372.819799	0.263954789
1	120	2	2016	0.320191955	1.414279989	0.573136308	0.735722011	2.150002	0.406748492	94.149996	30	1286.381246	0.342195966
1	120	2	2017	0.330085349	0.745745977	0.560207981	0.454258023	1.200004	0.417197602	96.299998	31	730.6112229	0.378547091
1	120	2	2018	0.30984423	0.564911431	0.632086169	0.485084569	1.049996	0.458715837	97.500002	32	646.7022381	0.461987064
1	120	2	2019	0.3388178	1.579823768	0.901275208	0.795176232	2.375	0.527134752	98.549998	33	1488.339307	0.334811045
1	120	3	1993	0.232572275	1.371724272	0.543152252	1.303274728	2.674999	0.383888606	0	0	22.48004212	0.487205688
1	120	3	1994	0.412124338	3.54162395	0.589492245	0.78337605	4.325	0.444250528	2.674999	1	131.4579539	0.18112741
1	120	3	1995	0.348787823	4.641239603	0.578619245	0.633759397	5.274999	0.376400686	6.999999	2	319.4232863	0.120143984
1	120	3	1996	0.334850551	3.778257831	0.514236055	0.971742169	4.75	0.371548753	12.274998	3	437.2310979	0.204577299
1	120	3	1997	0.319096114	5.251645732	0.530652531	0.898356268	6.150002	0.349999036	17.024998	4	776.6961657	0.146074142
1	120	3	1998	0.305943513	3.683720358	0.593790134	0.716277642	4.399998	0.352802193	23.175	5	701.517293	0.162790447
1	120	3	1999	0.283760469	2.863194803	0.57247634	0.661806197	3.525001	0.33796583	27.574998	6	649.7737962	0.187746386
1	120	3	2000	0.293102359	4.450468191	0.569517659	0.649530809	5.099999	0.328306337	31.099999	7	1078.288587	0.127359007
1	120	3	2001	0.293094242	3.688262989	0.550885182	0.761737011	4.45	0.337222085	36.199998	8	1074.369654	0.171176856
1	120	3	2002	0.296834652	2.595978555	0.53360387	0.704021445	3.3	0.347346957	40.649998	9	877.0697956	0.213339832
1	120	3	2003	0.28839311	3.633125778	0.477149291	0.841876222	4.475002	0.323903561	43.949998	10	1298.666233	0.188128681
1	120	3	2004	0.307662294	3.238193049	0.526618479	0.736804951	3.974998	0.348247975	48.425	11	1259.084882	0.185359829
1	120	3	2005	0.280502913	2.326673559	0.574127208	0.648325441	2.974999	0.344490868	52.399998	12	1007.290431	0.217924591
1	120	3	2006	0.319908714	2.5375552	0.559638639	0.7124448	3.25	0.372460818	55.374997	13	1163.960017	0.219213785
1	120	3	2007	0.31296581	3.136584349	0.488911281	0.713421651	3.850006	0.345569216	58.624997	14	1464.722734	0.185304036
1	120	3	2008	0.290237974	3.359092115	0.51157354	0.765907885	4.125	0.331334376	62.475003	15	1672.691999	0.185674639
1	120	3	2009	0.286827915	2.90513269	0.573587964	0.56986531	3.474998	0.333853728	66.600003	16	1492.084871	0.163990112
1	120	3	2010	0.314781575	1.827303224	0.563712058	0.747693776	2.574997	0.387062736	70.075001	17	1154.586961	0.290366853
1	120	3	2011	0.301427564	2.468554824	0.549894023	0.631444176	3.099999	0.352038128	72.649998	18	1445.257769	0.203691735
1	120	3	2012	0.316735398	1.322690663	0.572327121	0.752313337	2.075004	0.409402719	75.749997	19	1001.127357	0.362559945
1	120	3	2013	0.335582	0.804202451	0.635930126	0.495793549	1.299996	0.450129017	77.825001	20	640.9928766	0.381380827
1	120	3	2014	0.334028023	1.802868844	0.536194206	0.747134156	2.550003	0.393261389	79.124997	21	1288.180143	0.292993442
1	120	3	2015	0.324018997	1.6211713	0.518006044	0.6288287	2.25	0.378234385	81.675	22	1170.557423	0.279479422
1	120	3	2016	0.320799027	1.602599981	0.511760612	0.697403019	2.300003	0.378702076	83.925	23	1229.448202	0.303218308
1	120	3	2017	0.336410358	1.834270592	0.545307311	0.815723408	2.649994	0.400713196	86.225003	24	1457.742815	0.307820851
1	120	3	2018	0.289394852	0.638006763	0.537808194	0.511994237	1.150001	0.399991451	88.874997	25	646.3361086	0.445211993
1	120	3	2019	0.345112729	2.343478607	0.931688442	0.656521393	3	0.473479231	90.024998	26	1725.205568	0.218840464
1	120	4	1999	0.284958619	1.420788631	0.57529951	0.604212369	2.025001	0.371589469	0	0	12.8825061	0.298376331
1	120	4	2000	0.410850425	3.126891144	0.540688024	0.373108856	3.5	0.424691442	2.025001	1	83.01660786	0.10660253
1	120	4	2001	0.383230653	4.006979269	0.531399258	0.318017731	4.324997	0.394125515	5.525001	2	208.9059355	0.073530162
1	120	4	2002	0.346017153	3.168480403	0.584465577	0.506515597	3.674996	0.378881909	9.849998	3	269.8722403	0.137827523
1	120	4	2003	0.320720677	5.070863028	0.56082523	0.529142972	5.600006	0.343408088	13.524994	4	574.4093107	0.094489715
1	120	4	2004	0.31262202	4.780510143	0.521628495	0.494483857	5.274994	0.332214521	19.125	5	721.2910819	0.093741122
